family,instance_id,non_hand_constructed,seed,prior_name,alpha,horizon,world_count,prior_probability_sum,static_candidates_considered,static_root_action,nested_root_action,root_action_difference,reachable_policy_difference,reachable_policy_difference_probability,common_reachable_information_state_count,common_reachable_action_difference_count,static_reachable_decision_history_count,static_action_mismatch_state_count,static_action_mismatch_probability,static_value_mismatch_state_count,static_value_mismatch_probability,max_static_conditional_cvar_improvement,static_root_cvar_regret,nested_root_dynamic_regret_value,exact_world_enumeration
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.70,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,17.8268523626,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.609795447816,0.742819507494,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.914693171725,1.42796425965,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.82938634345,4.73833850974,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.90,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,4.35929592035,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.65441924631,6.48790909289,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,correlated_two_mode,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,6.86079986733,12.098274225,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,10.2781896993,19.5669224038,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,correlated_two_mode,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,18.7510351791,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.30957451058,6.88720208088,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.54083327884,8.40727463429,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.2346095836,12.9674922945,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,22.315938498,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.46141445665,11.402568975,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.30,0.5,5,8,1,142,u0,u0,0,1,0.3,7,1,9,1,0.3,1,0.3,1.71068069014,10.5078494089,17.5277099547,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,17.2540968951,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.5154703415,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.65276060492,8.84583237921,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.50,0.5,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,8.47914090738,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.5,2,0.5,1.77336399676,15.2476011246,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.5154703415,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,2.85592884742,4.43105500112,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.28389327113,10.0038956647,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.70,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,8.22565040423,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.70,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.3,2,0.3,1.77336399676,17.9981049754,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.530188835418,0.671423462419,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.795283253126,1.33963472143,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.59056650625,4.67426660966,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,independent_p0.90,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,3.97641626563,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.97483954132,5.65142163476,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.8887910385,10.3725886371,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.89682058224,16.8981203002,1
random_multishortcut_m3,random_multishortcut_m3_seed012,1,12,correlated_two_mode,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.521473403511,2,0.521473403511,1.77336399676,16.4714659945,24.5154703415,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.10,0.25,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,6.7823370023,7.36723829674,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.10,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,8.02910028781,8.90645222946,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.10,0.75,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,11.7693901443,13.5240940276,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.10,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,22.9902597139,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.99378443363,11.9290936099,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.30,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,11.0375643257,18.1417358258,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,17.8646773179,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,25.4219094909,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.07105813785,9.2760353342,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.50,0.5,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,9.08137395548,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.5,2,0.5,1.90468342866,15.8329149267,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,25.4219094909,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.1205394633,4.70531115515,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.68080919495,10.4269892688,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.70,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.85329353088,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.70,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,1,0.3,2,0.3,0.0465589868072,18.6384843508,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.619873785396,0.761754774873,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.929810678093,1.47592229478,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.85962135619,4.95158538438,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,independent_p0.90,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,4.60366953814,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.12038578107,5.76035125956,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.1805786716,12.1136804716,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,9.55913036681,20.6292590014,1
random_multishortcut_m3,random_multishortcut_m3_seed013,1,13,correlated_two_mode,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.486140409244,2,0.486140409244,1.90468342866,17.4646102701,25.4219094909,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.40779475884,7.99762275372,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.6650596953,9.54980168762,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,12.3882825452,14.1113757553,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.10,0.9,5,8,1,142,u0,u0,0,1,0.9,4,1,7,0,0,0,0,0,23.4070101787,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.4463979253,12.4499587317,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.30,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.6578521282,18.6458315716,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.30,0.75,5,8,1,142,u0,u0,0,1,0.7,4,1,7,0,0,0,0,0,18.3737642226,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,25.8120459078,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.30265518757,9.52088790814,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,4,1,7,0,0,0,0,0,9.45398278136,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.50,0.75,5,8,1,142,u0,u0,0,1,0.5,4,1,7,1,0.5,2,0.5,1.90269729631,16.3786036635,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,25.8120459078,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.21778846936,4.79956812495,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.82668270404,10.5843544093,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.70,0.75,5,8,1,142,u0,u0,0,1,0.3,4,1,7,0,0,0,0,0,9.14749302823,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.70,0.9,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,1.90269729631,19.0746897217,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.642823631857,0.784988365321,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.964235447786,1.51328763205,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.92847089557,5.04140576848,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,independent_p0.90,0.9,5,8,1,142,u0,u0,0,1,0.1,4,1,7,0,0,0,0,0,4.82117723893,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.03263983939,5.57196478513,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,correlated_two_mode,0.5,5,8,1,142,u0,u1,1,1,1,2,1,7,0,0,0,0,0,6.04895975908,11.9076213186,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,9.78851327092,22.2052304768,1
random_multishortcut_m3,random_multishortcut_m3_seed014,1,14,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,1,0.451898613105,4,1,7,1,0.451898613105,2,0.451898613105,1.90269729631,16.9075869931,25.8120459078,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.10,0.25,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,7.45074599148,7.98145350039,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.10,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,8.58199094468,9.37805220804,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.10,0.75,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,11.9757258043,13.567848331,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.10,0.9,5,8,1,142,u1,u0,1,1,1,1,1,7,0,0,0,0,0,22.1569303831,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.25080638328,11.9869135551,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.30,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.2974302313,17.757644454,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.30,0.75,5,8,1,142,u1,u0,1,1,1,1,1,7,0,0,0,0,0,17.5062566866,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,25.6011863724,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.1198982505,9.11231881828,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,4,1,7,0,0,0,0,0,9.17984737575,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.50,0.75,5,8,1,142,u1,u0,1,1,1,1,1,7,0,0,0,0,0,15.6627463925,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,25.6011863724,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.13745064237,4.60576968492,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.70617596356,10.0566728181,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,1,142,u0,u0,0,1,0.3,4,1,7,0,0,0,0,0,8.87296225532,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,0.536050327536,18.1369830998,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.644198318259,0.776309351705,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.966297477388,1.47700120544,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.93259495478,4.82922547814,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,1,142,u0,u0,0,1,0.1,4,1,7,0,0,0,0,0,4.83148738694,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.73383444239,8.60464272466,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.53410689142,10.9585880721,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.4369775763,16.2859399376,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,1,0.702779016227,4,1,7,1,0.702779016227,2,0.702779016227,0.682848351442,20.1455896309,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.10,0.25,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,7.02604942375,7.64746124124,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.10,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,8.35063777157,9.28275549782,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.10,0.75,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,12.324402815,14.1886382675,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,24.1887232746,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.30,0.25,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,8.30294990633,12.5142575962,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.30,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,11.5420754554,19.0945210373,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.7,2,0.7,0.0688857305029,18.8001680711,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,25.0373704854,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.34331104631,9.72927672129,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.50,0.5,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,9.34810258645,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.5,2,0.5,2.0546255205,16.6415796524,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,25.0373704854,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.23432861453,4.90374732335,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.85149292179,10.9159343999,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.70,0.75,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,9.07204680508,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.70,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,1,0.3,2,0.3,1.81429057078,19.5981787319,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.630144829472,0.779884125228,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.945217244208,1.522514561,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.89043448842,5.16115936097,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,independent_p0.90,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,4.49449748763,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.76352140871,6.66507776729,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,correlated_two_mode,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,6.90939173434,12.2443610532,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,10.4821906943,20.1118493784,1
random_multishortcut_m3,random_multishortcut_m3_seed016,1,16,correlated_two_mode,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.525403010504,2,0.525403010504,2.0546255205,19.6401676436,25.0373704854,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.10,0.25,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,6.64495946779,7.20136955419,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.10,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,7.83099149406,8.66560662365,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.10,0.75,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,11.3890875729,13.058317832,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.10,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,22.0633758092,24.1043668224,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.30,0.25,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,7.80969692525,11.5496172745,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.30,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,10.6992169091,17.4510290404,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,17.1874663679,24.1043668224,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.1043668224,24.1043668224,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.03848713104,9.06414098405,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.50,0.5,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,8.98968486301,24.1043668224,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.5,2,0.5,1.70405021303,15.2546734362,24.1043668224,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.1043668224,24.1043668224,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.15395084132,4.66092946134,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.70,0.5,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,0.151385932975,4.73092626198,10.2017778954,1
random_multishortcut_m3,random_multishortcut_m3_seed017,1,17,independent_p0.70,0.75,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,8.81686409752,24.1043668224,1
